Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BABA,CSCO,DIS,GOOGL,INTC,JNJ,JPM,KO,META,MRK,MSFT,NFLX,NVDA,PFE,PG,TSLA,V,XOM,AAPL,AMZN,BABA,CSCO,DIS,GOOGL,INTC,JNJ,JPM,KO,META,MRK,MSFT,NFLX,NVDA,PFE,PG,TSLA,V,XOM,AAPL,AMZN,BABA,CSCO,DIS,GOOGL,INTC,JNJ,JPM,KO,META,MRK,MSFT,NFLX,NVDA,PFE,PG,TSLA,V,XOM,AAPL,AMZN,BABA,CSCO,DIS,GOOGL,INTC,JNJ,JPM,KO,META,MRK,MSFT,NFLX,NVDA,PFE,PG,TSLA,V,XOM,AAPL,AMZN,BABA,CSCO,DIS,GOOGL,INTC,JNJ,JPM,KO,META,MRK,MSFT,NFLX,NVDA,PFE,PG,TSLA,V,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,206.524169921875,189.0800018310547,73.66999816894531,45.911216735839844,101.35124206542969,178.76405334472656,30.894020080566406,144.05636596679688,191.85061645507812,60.9864501953125,493.0916442871094,126.45064544677734,446.3578186035156,686.1199951171875,126.53002166748047,26.001483917236328,164.24488830566406,183.00999450683594,273.2336730957031,107.02800750732422,210.9036824915187,189.27999877929688,74.6500015258789,46.44518023104761,101.61882072266185,179.97817324324066,31.162318553482905,144.37595497213556,192.70089203811682,61.307071629793384,501.7320727353495,126.91496436501643,447.15171963768364,686.9000244140625,130.58874447418714,26.142082788937373,164.85010367637113,183.9499969482422,275.53693637596484,108.90263530887283,206.14593390610847,185.86000061035156,73.66999816894531,45.678212530643556,100.67735062320182,175.75860776109087,30.476667532249213,142.7199055403471,189.81776048303664,60.41321433967092,490.7098155797787,124.87387702887439,443.11270951249037,678.0999755859375,124.2607420188684,25.832764556070412,163.19065803166816,180.69000244140625,272.5982775850135,107.02800750732422,209.41066477171813,187.8000030517578,73.79000091552734,45.72675399321222,100.88547071698459,176.14672706076468,30.65553318086021,143.22350168003067,192.2513268682297,60.41321433967092,501.7320727353495,125.91860566523657,443.9760852156284,683.260009765625,127.07985099689417,26.029604406701196,163.4835022568908,182.3000030517578,275.1696116014273,108.12959527258599,246421400,72931800,10410800,65576300,14144900,58582700,92549000,15176900,20972500,28282200,23130700,17182700,34486200,4557100,655484700,52561600,14682000,63029500,14790200,52220600
2024-06-24,207.17112731933594,185.57000732421875,74.79000091552734,45.90150451660156,101.06385803222656,178.35601806640625,30.37729835510254,144.41468811035156,194.37213134765625,62.15235900878906,497.20751953125,128.61749267578125,444.26385498046875,669.02001953125,118.07270050048828,26.58262825012207,164.43035888671875,182.5800018310547,274.3058776855469,110.2071533203125,211.70989851928564,191.0,75.93499755859375,46.3869265312136,102.15397458414645,180.01796551402666,31.221940666114026,144.99576172315193,194.71418919546127,62.239798192708356,506.06716741550116,128.95605271365102,449.30518978099155,685.5,124.42069359285091,26.629493944866983,165.36745744032302,188.8000030517578,278.36638603123475,110.67097586588478,205.6283393856244,185.3300018310547,74.12000274658203,45.64908669853277,100.99448718512771,177.80866646743436,30.337551485050767,143.49466720451417,192.63247855183081,61.12247649127442,492.6032897190552,126.65377951023416,443.0134321712583,664.5,118.00272291214357,25.992110484590913,163.48350432019848,182.5500030517578,273.2833126053711,107.8783533555105,206.75308420226276,189.3300018310547,74.12000274658203,46.10538457738043,101.33142913936348,179.29148894733464,30.943704994449813,144.2984792987178,193.32637712873137,61.200205152055844,497.4965384489006,126.98268622531685,446.37762314479846,685.0,123.20107765857003,26.1983238322165,164.73295912855335,184.97000122070312,273.332969924159,107.8783533555105,80727000,50610400,20134400,19136200,7393600,18298000,40611800,6914700,9785900,13212500,13525300,8553800,15913700,3916300,476060900,35414100,7565200,61992100,24149600,16266700
2024-06-25,208.09678649902344,186.33999633789062,73.79000091552734,45.998600006103516,101.2818832397461,183.14283752441406,30.546226501464844,142.54559326171875,193.5804901123047,62.02605056762695,508.8576354980469,128.57879638671875,447.5188903808594,672.4099731445312,126.05017852783203,26.235815048217773,162.86856079101562,187.35000610351562,271.5558776855469,110.51637268066406,210.39603101963272,188.83999633789062,74.76000213623047,46.42577012803164,102.74859098600263,183.401578664655,30.635659327313434,144.49216473177347,195.53515748196287,62.24951490351642,508.96724553577997,130.23295383564368,447.98531552571586,673.6699829101562,126.46005271537233,26.66698693253744,164.87940181785393,187.97000122070312,275.9241159398634,110.69030798128234,207.6389211162797,185.4199981689453,73.61000061035156,45.61997135429592,100.85574584246295,178.5550605403931,30.099064267547327,142.30348172068787,193.25796820675964,61.70542540767263,493.8091566300633,128.26925534554334,443.3508346061679,662.2999877929688,119.28231977395795,26.179575859067064,161.94121817649344,182.00999450683594,271.5558776855469,109.63703105744762,208.1764007338177,186.80999755859375,74.5,45.89180654975229,101.73775748313761,178.75409335482692,30.506479631824043,144.47279167084258,193.6000260486927,62.12320768538534,495.3538552472839,128.7722613825075,444.8394216277891,673.4400024414062,121.16172334527805,26.620119451735526,164.60608448768235,184.39999389648438,274.85192384821335,110.26513116369843,56713900,45898500,16986400,17793600,10343700,23235600,29498600,6620300,6915900,10546800,12109800,6758400,16747500,2278800,425787500,26300700,8324000,63678300,19897700,16213700
2024-06-26,212.25733947753906,193.61000061035156,74.16999816894531,45.49375534057617,101.2620620727539,182.9935760498047,30.347488403320312,142.18727111816406,192.95498657226562,62.23008346557617,511.3690490722656,127.20518493652344,448.7196960449219,677.6900024414062,126.3600845336914,25.7015380859375,163.4542236328125,196.3699951171875,271.6253967285156,110.55502319335938,213.8598456726642,194.8000030517578,74.3499984741211,46.027718857486775,101.45035761941853,183.6205286880091,30.48660529023788,142.5455914656339,193.45343630700023,62.28837625091769,512.0566969824565,129.07214368366328,450.14874207415585,682.9600219726562,128.07953495276965,26.179575659605334,163.80563373340834,197.75999450683594,272.4791754459419,110.95120464126703,209.65948819693895,186.25999450683594,73.66999816894531,45.43550336104041,100.51879972857951,181.60031590719578,30.079189925414628,141.18007884486943,191.83105877463495,61.43337957161458,502.9578468901253,127.19551685218568,444.7799010019638,670.02001953125,122.56128151904039,25.37347287406998,161.70694403755982,186.36000061035156,269.78874237687984,109.32781099771739,210.51548557795786,186.9199981689453,73.92500305175781,45.68792490221903,100.98457867399902,181.74960191456344,30.446856525218326,141.5868244553984,192.9745374220214,61.598551111463564,504.9211257732102,129.0237885015404,445.5837356077352,672.4099731445312,126.09016552830566,26.1608286674274,162.08763707198227,186.5399932861328,270.9403741308929,110.53569295356306,66213200,65103900,7010100,13981300,10122300,19839000,30743000,5267800,7758600,9402500,8882300,8492100,16507000,3545800,362975900,30745800,5164000,95737100,12172000,15771800
2024-06-27,213.10340881347656,197.85000610351562,72.37000274658203,46.06655502319336,101.25215148925781,184.5161895751953,30.397172927856445,141.199462890625,194.65554809570312,62.09406280517578,517.7869873046875,125.58004760742188,449.4044494628906,684.3400268554688,123.95083618164062,26.057722091674805,162.64402770996094,197.4199981689453,264.6659851074219,111.02851867675781,214.73577429887092,199.83999633789062,73.55000305175781,46.124803301165464,101.36116390643345,185.15310369188768,30.466731372376067,142.71023664078692,195.32991072388057,62.443830661417216,521.0956650287512,127.96936309954144,452.6991961641024,688.5700073242188,126.37007763205357,26.085842580042513,164.08872195390265,198.72000122070312,268.6371166388837,111.11548264498786,211.36155475092565,194.1999969482422,72.3499984741211,45.40638071401537,100.89538495320221,183.1328910161964,30.099064766965085,140.26974801043175,192.43699645691333,61.81230196797806,512.1463289466473,122.63932663792738,448.3326497960473,678.1400146484375,122.88117444139863,25.373472965031468,161.55075846129276,194.0500030517578,264.5766382836435,110.26513634221078,213.69065882378794,195.00999450683594,73.45999908447266,45.4160875258519,101.12332206934828,183.29210815644674,30.228244464597882,142.16790911788948,192.96476499762983,62.23008796218288,512.4951102329746,127.67917299634283,448.73953390240615,679.3499755859375,124.06080204879507,25.654672485273807,163.49327747496523,195.1699981689453,266.5721415733484,111.11548264498786,49772700,74397500,11865100,16541900,8365200,18848900,30184300,5739200,7913500,8494100,10121200,11927600,14806300,2404800,252571700,28399600,5007000,72746500,10529100,16812700
2024-06-28,209.6395721435547,193.25,72.0,46.12480163574219,98.39802551269531,181.2718963623047,30.774776458740234,141.548095703125,197.67550659179688,61.84144973754883,502.4993896484375,119.75666046142578,443.54931640625,674.8800048828125,123.50099182128906,26.226442337036133,160.98460388183594,197.8800048828125,260.57574462890625,111.24110412597656,215.0642148828325,198.85000610351562,72.55500030517578,46.464599293375144,101.65847058307324,184.23754149419085,31.11263338233784,142.42938526406556,198.0078113799218,62.239796138835565,520.0991299203725,126.69248449261296,451.9151680373726,687.0,127.66967326811732,26.357669499397637,163.24925016026793,203.1999969482422,266.6615090190796,112.61325631848537,209.3210696212814,192.5,71.80000305175781,45.959759916145074,97.4961969022085,181.08282505826105,30.526352361702315,141.05417869911955,194.78260722325575,61.71514252110033,502.1206815027582,116.92235478251467,443.01341660893064,673.0800170898438,122.71124035711297,25.90775060929077,160.65272068765515,195.25999450683594,259.3645482062508,110.81592729977457,214.76560832661605,197.72999572753906,72.37000274658203,46.16363628863904,101.10349622244459,183.43144872221652,30.556163935664028,141.4318721141918,195.47650579128756,62.084346235015545,515.3852901424151,125.30918101558571,449.62274649126965,679.0,124.5406643452556,26.038977771652274,162.03883422924287,199.5500030517578,265.27161893504825,111.95616821086716,82542700,76930200,10335000,23921100,21439400,29156600,41467700,10495700,15307600,17358800,15855100,57055500,28362300,3412400,315516700,33189200,9253100,95438100,13957300,24565900
2024-07-01,215.74105834960938,197.1999969482422,72.18000030517578,46.1345100402832,97.15925598144531,182.10784912109375,30.645597457885742,141.8192596435547,200.793212890625,61.48196029663086,502.95782470703125,123.7227554321289,453.2549133300781,673.6099853515625,124.26075744628906,26.451400756835938,158.8370819091797,209.86000061035156,261.3401184082031,111.08649444580078,216.49751518580166,198.3000030517578,73.0199966430664,46.44517984229377,98.84398096226464,182.99355801066486,30.824463115065406,144.00794267014925,202.3960396196472,62.47298215806545,504.8513350720168,124.97062459455982,453.8900280472802,675.02001953125,124.80058023875378,26.83570516994792,162.24380686138338,213.22999572753906,263.85185752491316,112.80651728926479,210.9335395174881,192.82000732421875,72.0199966430664,45.969464624759745,97.00068971645469,180.42599382640452,30.417047738300834,141.0251266902346,198.06645833142676,61.326506686393486,491.4871220656849,121.01420118155094,442.2691337894114,663.780029296875,118.79248328515592,26.18895000903944,158.32948628111689,200.85000610351562,259.41411747157525,110.67098272961242,211.1027463681721,193.49000549316406,72.51000213623047,46.095675389162835,98.50703899044304,182.1476496079963,30.71515590338328,141.46093928903096,198.242371245536,62.210649789551006,503.2269228247233,121.28505513056542,445.2463078469115,674.8900146484375,123.43101767415311,26.198323505433834,161.63859153361335,201.02000427246094,261.88616709281604,111.81122366899024,60402900,41192000,9034200,17776000,15299000,16006100,32401800,5144400,10205800,10033400,10328200,11533000,17662800,2212800,284885500,26209000,7638600,135691400,7955800,11972900
2024-07-02,219.24465942382812,200.0,73.68000030517578,45.90150451660156,97.10970306396484,184.34701538085938,30.874147415161133,141.4221954345703,204.09661865234375,61.355655670166016,507.7613830566406,123.54862976074219,455.7855224609375,679.5800170898438,122.63125610351562,26.08584213256836,159.98892211914062,231.25999450683594,266.2941589355469,110.33277130126953,219.35414798734178,200.42999267578125,73.7770004272461,46.39663704545243,97.10970306396484,184.675426365642,31.112634328128223,142.50685043472572,204.1259374732244,61.57911999917264,508.75797065832194,124.05165054619663,456.0931613731061,681.739990234375,123.37102788557134,26.507640511790584,160.1255807663724,231.3000030517578,266.2941589355469,112.0334711845017,214.09872731420612,195.92999267578125,71.97000122070312,45.59083472352795,96.07904501421656,180.68474773241152,30.39717358922695,141.1413525425001,200.12864582190664,61.07389484851604,497.7456898251192,122.52325202301662,449.6624541774822,670.0700073242188,120.99177466417784,25.954616764726577,157.8511936148739,218.05999755859375,260.50621786284216,109.66601809263827,215.1438274713018,197.27999877929688,72.31999969482422,46.018008466611214,97.06015677632224,181.17239104652464,30.66547207706199,141.8095679982498,200.63684865912472,61.462527013885946,499.05121715024654,124.02263153553893,449.7517960549086,673.5399780273438,121.09174155643306,26.45139953601992,158.7004284301946,218.88999938964844,261.34015183423105,111.99481807666388,58046200,45600000,13419100,19794200,13340300,17372500,35999300,5492000,7802900,8878200,7739500,5645400,13979800,2411400,218374000,21989800,5449200,205047900,8697800,13326700
2024-07-03,220.51870727539062,197.58999633789062,75.56999969482422,45.71704864501953,97.72412872314453,184.92420959472656,31.033138275146484,141.09291076660156,203.95977783203125,61.53054428100586,508.21978759765625,121.73970031738281,457.26416015625,682.510009765625,128.23948669433594,25.963991165161133,159.9206085205078,246.38999938964844,267.04864501953125,110.89323425292969,220.51870727539062,200.02999877929688,75.80500030517578,46.13451190272593,98.18990764523903,185.1928970502459,31.14244548620724,142.02261072156253,205.6114742163925,61.86087996897517,509.5352904864763,123.76144413720301,457.5122579984809,683.75,128.23948669433594,26.292054596193893,160.29154553705504,248.35000610351562,267.80316966907276,111.762910779415,218.01043340115498,196.75999450683594,74.18000030517578,45.66850718089755,96.95113713364948,183.11297612888922,30.71515572877935,140.17288995253926,202.94334240491855,61.1419083913967,504.29323014715453,121.20766790811578,454.39616484845857,675.5,121.32167392885506,25.889004982666272,159.09088568707622,234.25,266.21471107403534,110.41973919431021,218.97591935149836,199.94000244140625,74.18000030517578,45.775300624051695,96.96104185392647,183.95888453835914,30.923832959411207,141.58681294409243,204.8002854335967,61.394519125228086,504.6420418785985,123.51960921111356,454.70380374999445,677.47998046875,121.62158223669927,26.1702027200691,159.31540803639493,234.55999755859375,267.1280846128134,110.41973919431021,37369800,31597900,11768500,8118300,5030000,10242100,24065700,3246200,5560900,9154200,6005600,4002100,9932800,1403500,215749000,15180100,2980500,166561500,5017800,7732900
2024-07-05,225.28639221191406,200.0,74.5199966430664,45.67788314819336,97.10970306396484,189.68118286132812,31.818159103393555,141.8579864501953,201.2572021484375,61.94832229614258,538.0675659179688,122.32009887695312,464.00250244140625,690.6500244140625,125.79026794433594,26.29205322265625,161.2677001953125,251.52000427246094,268.40875244140625,109.5500717163086,225.3958807735831,200.5500030517578,74.71499633789062,45.78558777014896,97.42682803612927,189.9399240156558,32.13614164734713,141.925784773107,203.7926968848938,61.977472396697735,539.0243118788674,122.4652013041577,464.78650009669735,697.489990234375,128.8093185769184,26.329547205850744,161.6776762018468,252.3699951171875,268.59738360364116,110.76761149969008,220.618221554563,198.1699981689453,73.61000061035156,45.34496810570055,96.70339023753031,184.90431912869568,31.112633675586775,139.9404672306349,200.9918706611392,61.20991856015995,509.85420477507415,120.83040227295311,455.4778642825478,677.22998046875,125.64031378509098,25.935869321366162,159.5984983379364,242.4600067138672,266.3040576810251,108.89298359428008,220.618221554563,198.64999389648438,74.66999816894531,45.46246643387316,97.42682803612927,184.9640274577535,31.2020665029894,141.1703979660888,203.41926238573083,61.53054372212124,509.85420477507415,122.3974878221577,456.1129790053472,682.510009765625,127.33977391790616,26.020228995742254,160.09632315415422,249.80999755859375,267.0585823299646,110.7482886309511,60412400,39858900,14928700,14692600,8550800,20967500,45309400,4888500,8093100,11735500,21354100,6786700,16000300,2659100,214176700,17268700,6509200,154501200,7986400,12631000
2024-07-08,226.75953674316406,199.2899932861328,73.5,45.10017776489258,96.9404525756836,188.1187286376953,33.77574157714844,140.8895263671875,201.6306610107422,61.171051025390625,527.5137939453125,121.67198944091797,462.69256591796875,685.739990234375,128.1595001220703,26.179574966430664,162.54641723632812,252.94000244140625,264.4773254394531,108.4001693725586,226.78939588229815,201.1999969482422,73.70999908447266,45.80517146947278,97.85639214999453,189.25323235251997,33.87510969875,142.57462780386416,203.33081300763516,61.78315121668862,540.9577519109172,123.29712047427692,464.14147919648303,688.8599853515625,130.72869561210538,26.357667811782385,162.69283190036427,259.44000244140625,269.48095911322446,109.72401078249226,222.21080217009418,197.9600067138672,72.94999694824219,44.992469407680524,96.46256676540901,186.87475460015818,32.613114843025684,140.6667879146779,200.45136491460582,61.054461748197866,524.8529218920803,121.23668951671428,460.92611040198074,681.489990234375,126.99987051805138,26.04834960028283,161.66788456808348,244.57000732421875,264.0504361171757,107.6657750057662,226.0329238568709,200.0399932861328,73.61000061035156,45.38413174684631,97.25904058395425,188.98452970854757,32.82179017277948,141.78049495453982,201.50289881017656,61.78315121668862,540.4992996840293,122.65868009343042,463.0002048353039,687.0,127.44972531770834,26.292053340896942,161.99001172363893,247.7100067138672,268.2995451861211,108.6030926767393,59085900,34767300,10919400,19320900,8167600,21035900,82315900,5260200,8707000,11235100,14917500,5743400,12962300,1930800,237677300,25694400,5144500,157219600,8561100,13350500
2024-07-09,227.61550903320312,199.33999633789062,75.69999694824219,44.8455924987793,96.62186431884766,188.0689697265625,34.3719596862793,142.41000366210938,204.04823303222656,60.908721923828125,528.19140625,121.92349243164062,456.04351806640625,685.739990234375,131.33851623535156,25.98273468017578,161.70693969726562,262.3299865722656,263.5242919921875,107.20194244384766,228.33215871662,200.57000732421875,76.05999755859375,45.13934017911278,97.09974253215562,190.43750119218953,34.99798949894323,142.48748112431292,206.14147875268137,61.4333792267947,535.6458617264369,121.98153044995216,463.7742246843102,695.27001953125,133.77774814549483,26.18894800948457,162.78068199633347,265.6099853515625,265.6190493413822,108.74802988352988,225.3162642938077,199.0500030517578,73.97000122070312,44.69872052621476,95.72583317422368,187.81022858918996,33.507444853034585,140.5989993848958,201.90583185424475,60.81156481126673,526.3875852013534,119.65991377468305,454.5152269456782,684.719970703125,128.60936736242857,25.589056800727143,161.19934403343436,250.3000030517578,262.0152729107391,106.8927249559112,226.8690002119573,199.39999389648438,74.01000213623047,45.04142553073642,97.04000965442643,189.3925599464582,34.79924945469186,141.07354329939938,202.0827345182002,61.268211394179076,531.9286095961085,121.14961774647894,463.4467488725584,690.0,130.30884272059,26.132707035412263,162.65379425138266,251.0,265.07303087237455,107.36621262161748,48076100,32700100,14458100,17343400,9044400,15121400,97546900,5890400,9058900,11657500,8753200,6339000,17207200,2596100,285366600,36867800,4393100,160210900,6431300,11727000
